"country","mean","se","l","u","age"
"Pakistan",0.267922373036939,0.05547658785748,0.17400353717111,0.395294634504439,"70-74"
"Palau",0.414357523456143,0.0918095803390314,0.261068969003499,0.607840604361209,"70-74"
"Panama",0.21481836243393,0.0488821210921262,0.129624022420098,0.326117560185878,"70-74"
"Papua New Guinea",0.304061008884466,0.076568700927412,0.177558389608695,0.476434713802031,"70-74"
"Paraguay",0.201559102616878,0.0497886214225042,0.11587659011332,0.315088120231065,"70-74"
"Peru",0.184388929802564,0.0466677047533525,0.100073704333965,0.282371472010365,"70-74"
"Philippines",0.183878499463435,0.0391350923162784,0.114260937745423,0.266764482075069,"70-74"
"Poland",0.209664586468808,0.0456225007866338,0.130423108382255,0.310633546855647,"70-74"
"Portugal",0.206481066272024,0.0475252865846801,0.123941865417134,0.312052029391548,"70-74"
"Puerto Rico",0.273843524316504,0.0659413582554266,0.167864440974244,0.422316146388728,"70-74"
"Qatar",0.351648027028882,0.0712863813611438,0.231839062014693,0.508848722925281,"70-74"
"Romania",0.189270193959755,0.0455140200866318,0.108822406445024,0.290171060544612,"70-74"
"Russian Federation",0.190623679024656,0.0485995276243992,0.104957450109218,0.302596911224165,"70-74"
"Rwanda",0.134286780768352,0.0383401078395124,0.0655226351166186,0.21856249944672,"70-74"
"Saint Kitts and Nevis",0.272042118622223,0.0684774964277191,0.159832701144798,0.427558438195932,"70-74"
"Saint Lucia",0.289739674943391,0.0773004617545239,0.162469725471646,0.463361282027403,"70-74"
"Saint Vincent and the Grenadines",0.221663059637318,0.054412518047031,0.131316634920243,0.348426069212969,"70-74"
"Samoa",0.396722151609086,0.0919645608187607,0.246129984994081,0.602051392706668,"70-74"
"Sao Tome and Principe",0.204834661109539,0.0489019158970178,0.119521000786896,0.311935739991918,"70-74"
"Saudi Arabia",0.337932634746986,0.0672725728594122,0.224406350216927,0.487375294325046,"70-74"
"Senegal",0.192542418804591,0.0461495619361584,0.110567335368275,0.295130596842744,"70-74"
"Serbia",0.188624188969494,0.0458181233015739,0.108710253013043,0.294240783278788,"70-74"
"Seychelles",0.237053373569292,0.0528093302547003,0.150009397029261,0.356462110432075,"70-74"
"Sierra Leone",0.186848376520268,0.0445122634604669,0.107462280682728,0.285724571336464,"70-74"
"Singapore",0.222562551069037,0.0428514064671472,0.148545594605173,0.316786493569741,"70-74"
"Slovakia",0.205898367593408,0.0467953569973413,0.124434849662085,0.309800975038869,"70-74"
"Slovenia",0.189902897671157,0.0470870841699494,0.106611844972751,0.297229647138844,"70-74"
"Solomon Islands",0.26935816440738,0.0676394623090079,0.157471993285421,0.423928845479444,"70-74"
"Somalia",0.191609890520654,0.0466172105825458,0.108789461945092,0.289529449996137,"70-74"
"South Africa",0.226173094836468,0.0526407942279356,0.136681494479587,0.341261706434977,"70-74"
"South Korea",0.224768992126953,0.0431486948713101,0.149893198145961,0.318858440518102,"70-74"
"Spain",0.213509189506879,0.045806674026269,0.132725801323275,0.315516977929963,"70-74"
"Sri Lanka",0.18594803092051,0.0439164623747202,0.109148598108223,0.284788262418547,"70-74"
"Sudan",0.205564003034727,0.047006036051169,0.124476320372619,0.308113488579768,"70-74"
"Suriname",0.246090133379576,0.0581806112249297,0.146218301314215,0.380175082932606,"70-74"
"Swaziland",0.200022034785906,0.0471498814042158,0.119282679077259,0.303429505037592,"70-74"
"Sweden",0.164291390437728,0.0351705118052777,0.0985802272179859,0.239023765711061,"70-74"
"Switzerland",0.155424377431327,0.0359760624602963,0.0923602316781217,0.232712710036974,"70-74"
"Syrian Arab Republic",0.289434130807414,0.0589947361489077,0.191827451960196,0.424176353979021,"70-74"
"Taiwan",0.201964856050835,0.0490208004691287,0.115791393326908,0.307464612534476,"70-74"
"Tajikistan",0.239218106328088,0.0572196553194824,0.143720140015556,0.373103712237485,"70-74"
"Tanzania",0.166363435610345,0.0379012222990202,0.0961871243101925,0.244409190413921,"70-74"
"Thailand",0.200691985117471,0.0428926872655672,0.125303810829271,0.295844552044802,"70-74"
"Timor-Leste",0.153666277574994,0.03746241108429,0.0850094553853439,0.230416545108661,"70-74"
"Togo",0.188764503188533,0.0439706297093041,0.11298887438902,0.288156079610532,"70-74"
"Tokelau",0.435260046600224,0.101644106039417,0.261719383019794,0.656241325177089,"70-74"
"Tonga",0.385747880743722,0.0874940590223025,0.240332816062526,0.579409009064229,"70-74"
"Trinidad and Tobago",0.2400791289037,0.0664739284198167,0.131189714409092,0.390948533523015,"70-74"
"Tunisia",0.263645789461173,0.0522806070341099,0.177881023729518,0.381311304209571,"70-74"
"Turkey",0.277622480178805,0.0474285982103152,0.198123349293187,0.380203570534405,"70-74"
"Turkmenistan",0.269373862996544,0.0582516597229271,0.173713593071868,0.403653999266315,"70-74"
"Tuvalu",0.399836974162142,0.0886619001829656,0.25438460421485,0.598039915755135,"70-74"
"Uganda",0.138067418754127,0.0364457585082061,0.0723013589363106,0.217461240259647,"70-74"
"Ukraine",0.190455177716414,0.0496946454911458,0.102515445745075,0.29958907788233,"70-74"
"United Arab Emirates",0.303067861178073,0.0624335120755024,0.200645403665964,0.44505528329724,"70-74"
"United Kingdom",0.176944360692224,0.0306042812086908,0.119651144641364,0.243818125161591,"70-74"
"United States of America",0.208785132578048,0.0399965030266073,0.14140813765235,0.298313490311223,"70-74"
"Uruguay",0.218630859918279,0.0490472670012823,0.13432408905201,0.328453471952162,"70-74"
"Uzbekistan",0.242847787461765,0.0530656142226155,0.150433211450486,0.363003024792787,"70-74"
"Vanuatu",0.311812012875876,0.0756021286880003,0.189583421430466,0.483112065865111,"70-74"
"Venezuela",0.230350932002074,0.0500076116249076,0.142920275305737,0.338090306615194,"70-74"
"Viet Nam",0.15768971453136,0.0361877501808516,0.0912408621081623,0.2328101694155,"70-74"
"Yemen",0.271483096280688,0.0630792142594159,0.168641042312309,0.415517633097869,"70-74"
"Zambia",0.175826007129555,0.0412380037616312,0.100938625199213,0.264021971733946,"70-74"
"Zimbabwe",0.175701686308224,0.0446054293839935,0.0997033157065617,0.274415915745603,"70-74"
"Afghanistan",0.236847727352195,0.0524455477222729,0.151478042667418,0.357131165900256,"75-79"
"Albania",0.188745472969151,0.0439309519808339,0.112127249387518,0.285003462924093,"75-79"
"Algeria",0.248068358429035,0.0525601905534879,0.16485957669617,0.367099814294558,"75-79"
"American Samoa",0.410798521829803,0.111151165582972,0.222630421208996,0.650976805280721,"75-79"
"Andorra",0.19323400019213,0.0428166781013423,0.118850766482161,0.291749241489356,"75-79"
"Angola",0.199829746265071,0.0523077275264612,0.113482909359385,0.319813784361278,"75-79"
"Antigua and Barbuda",0.218251670970228,0.056921559329139,0.125802508184771,0.346123813651856,"75-79"
"Argentina",0.215144556862817,0.0493304848855841,0.129734328352626,0.323571341416213,"75-79"
"Armenia",0.230238168106612,0.0528299580045699,0.144221557486956,0.3543647823884,"75-79"
"Australia",0.176665396796598,0.0333737144576555,0.116221708611041,0.24903344367285,"75-79"
"Austria",0.157395054146065,0.0358462186090693,0.0906666899687503,0.236126550058432,"75-79"
"Azerbaijan",0.237628367000513,0.0550918214848144,0.148957010613676,0.362239030172401,"75-79"
"Bahamas",0.231137461606278,0.0560554178281622,0.13948174234112,0.360530846911574,"75-79"
"Bahrain",0.240840823090281,0.0525195733918844,0.156221116509056,0.361174511181655,"75-79"
"Bangladesh",0.218012031979459,0.0459719479270933,0.140971427470138,0.321671086045014,"75-79"
"Barbados",0.226555871044105,0.053972293715364,0.138852734212906,0.350687798760687,"75-79"
"Belarus",0.192955617971767,0.0472626132447732,0.110110907039359,0.298349333121247,"75-79"
"Belgium",0.156789523096177,0.0343542458197209,0.0942511928055653,0.231289539448181,"75-79"
"Belize",0.215042107898025,0.0514178773853308,0.129490246587699,0.33618044694624,"75-79"
"Benin",0.184720946971819,0.042110265097585,0.109991790132971,0.276490136063121,"75-79"
"Bermuda",0.264569664481084,0.0681236183949174,0.158162485199399,0.424139273942142,"75-79"
"Bhutan",0.239634404345899,0.0509979704210881,0.151933915022157,0.354828386842415,"75-79"
"Bolivia",0.177659617371686,0.0458597918591586,0.0933463163917884,0.278916942983549,"75-79"
"Bosnia and Herzegovina",0.196867553341161,0.0433653479053479,0.122421368227652,0.29683541069564,"75-79"
"Botswana",0.188860745112574,0.042771866949376,0.114646609794975,0.284207923803093,"75-79"
"Brazil",0.190473161306788,0.0417038489542862,0.119990930910664,0.283967963470369,"75-79"
"Brunei Darussalam",0.206737188042672,0.0485101324829489,0.126727115978837,0.318516087053418,"75-79"
"Bulgaria",0.199225758754982,0.0458738591537375,0.121887056513901,0.305341574751241,"75-79"
"Burkina Faso",0.184860447916158,0.0427143957685417,0.109449079338287,0.279128627600898,"75-79"
"Burundi",0.13867498117516,0.0384749899687507,0.0692676779906041,0.219164318663635,"75-79"
"Cabo Verde",0.205583562111119,0.0478068329690447,0.121736685362269,0.312707044264344,"75-79"
"Cambodia",0.18709873221402,0.0418761024548809,0.113482751872328,0.27872125253136,"75-79"
"Cameroon",0.167478036386682,0.0392133152140028,0.0965158126243008,0.254014006446445,"75-79"
"Canada",0.168492242362671,0.0370150163054903,0.100409253355847,0.24755055094965,"75-79"
"Central African Republic",0.192308536032354,0.0510583722458217,0.108627451551377,0.311106091997432,"75-79"
"Chad",0.192186583994207,0.0455931919258004,0.113020727664924,0.292349795457871,"75-79"
"Chile",0.223695112659848,0.0482939484812625,0.142827791900046,0.332787248512569,"75-79"
"China",0.214617855438145,0.0423988407123879,0.144386068593472,0.309825753682859,"75-79"
"China (Hong Kong SAR)",0.206108998220351,0.0567673980139334,0.111503157175844,0.339714934902999,"75-79"
"Colombia",0.197305071580693,0.0443352317055447,0.120593525611452,0.29685667759183,"75-79"
"Comoros",0.192395512862849,0.0424713525678072,0.117560607592813,0.287950339271653,"75-79"
"Congo",0.189325517620057,0.0510413426323708,0.105131430971508,0.306544668624631,"75-79"
"Cook Islands",0.387398764964937,0.103906639453175,0.210901026840221,0.612436556528824,"75-79"
"Costa Rica",0.20399408774096,0.0447795254079945,0.12641403501655,0.304788509496995,"75-79"
"Cote d'Ivoire",0.184479274934553,0.0427167672791793,0.110872014730591,0.280121360945845,"75-79"
"Croatia",0.198649833209309,0.045973630952533,0.119452914418655,0.305584678607306,"75-79"
"Cuba",0.185811902491987,0.0434142447192529,0.108619262150197,0.281759841003942,"75-79"
"Cyprus",0.196142248027123,0.0443339628909834,0.121079219564,0.298401086926544,"75-79"
"Czech Republic",0.199376867730232,0.04610414067363,0.120672848178252,0.302813326496759,"75-79"
"Denmark",0.155142493573676,0.0346179652742802,0.0905084315850405,0.228324283851254,"75-79"
"Djibouti",0.199459852734294,0.0479000756117746,0.118393570190968,0.306868945060818,"75-79"
"Dominica",0.199038739160767,0.04760939100709,0.117875477201971,0.304807015776986,"75-79"
"Dominican Republic",0.199374320772421,0.0473891034858621,0.11664946490065,0.306201441300971,"75-79"
"DR Congo",0.168722299306225,0.046411677210265,0.0888628082203752,0.272339415374934,"75-79"
"Ecuador",0.18594085476034,0.0463502577552138,0.100559662677518,0.283077322176447,"75-79"
"Egypt",0.2747062303349,0.0640808033699797,0.170192211273687,0.41883191752249,"75-79"
"El Salvador",0.207497105677487,0.0473847279134268,0.126617518772896,0.314384530896718,"75-79"
"Equatorial Guinea",0.211603213111779,0.0550284407126636,0.124486284093003,0.34093160036558,"75-79"
"Eritrea",0.16497020354897,0.0395079275083875,0.0940761346015566,0.251998997606774,"75-79"
"Estonia",0.187829859430341,0.0458856932247949,0.108123454896207,0.289574948875874,"75-79"
"Ethiopia",0.163050732259709,0.0405930629465658,0.0906487466753598,0.249799711402407,"75-79"
"Fiji",0.286713737860769,0.071695365038316,0.174128475998117,0.451065544337851,"75-79"
"Finland",0.176800355582877,0.0357765418243483,0.113192094871854,0.253689205470295,"75-79"
"France",0.186821972530373,0.0391266800460229,0.120077522522711,0.275451593092792,"75-79"
"French Polynesia",0.341748508140703,0.0879905923269162,0.200857495906084,0.546163560838353,"75-79"
"Gabon",0.216065128646206,0.0589526496253506,0.121643117914625,0.353429869072605,"75-79"
"Gambia",0.21161756546235,0.0500497032429478,0.128344352042543,0.324100264359098,"75-79"
"Georgia",0.25729330399552,0.0603697619014889,0.161669890255638,0.397623699249764,"75-79"
"Germany",0.171183863828195,0.0366150339986679,0.10594368311935,0.252641208598352,"75-79"
"Ghana",0.167820398319247,0.038967996275921,0.0979985651083113,0.24849025188608,"75-79"
"Greece",0.182369941543719,0.0405555394524997,0.109594476205111,0.269147498301059,"75-79"
"Greenland",0.162255341659161,0.036533019499874,0.0961775893419255,0.238893582378787,"75-79"
"Grenada",0.203909900294399,0.0509151492474371,0.119138576412391,0.323249566605649,"75-79"
"Guatemala",0.200980830751858,0.0473417173938624,0.118254465283436,0.304178197427291,"75-79"
"Guinea",0.175860898317269,0.0408234011370872,0.101754527289642,0.262627887021087,"75-79"
"Guinea Bissau",0.184114933174396,0.0426693834993049,0.109010927541138,0.280277000329707,"75-79"
"Guyana",0.20760533778381,0.0522503325617846,0.12051986630048,0.327023681589685,"75-79"
"Haiti",0.200807011543683,0.0487021927002676,0.119773959614937,0.312171304445409,"75-79"
"Honduras",0.196095174488273,0.0454958819671174,0.116948109609239,0.298159155234463,"75-79"
"Hungary",0.209747688893965,0.0469323077107323,0.128747710881756,0.313261915055047,"75-79"
"Iceland",0.18673968156478,0.0432938613876441,0.109385953638966,0.283516626405268,"75-79"
"India",0.196862634231306,0.040153767170825,0.126178150360171,0.284928485759296,"75-79"
"Indonesia",0.185518654626059,0.0399160957920257,0.115711168328328,0.273928088989231,"75-79"
"Iran",0.230476284995835,0.045416453331663,0.1578827115134,0.335896098254817,"75-79"
"Iraq",0.29665641374432,0.0688801614231935,0.184060236798027,0.455573491473745,"75-79"
"Ireland",0.184577356333218,0.0391616541340933,0.115068043660114,0.269787836012419,"75-79"
"Israel",0.187208916350711,0.0424062150584227,0.114101609709509,0.283641267585028,"75-79"
"Italy",0.184031149582005,0.0357224617645672,0.121427767628085,0.25987608895986,"75-79"
"Jamaica",0.207392189784263,0.0486619883955236,0.127408617660684,0.319596407128032,"75-79"
"Japan",0.206079122013112,0.0343196591999063,0.147820680684763,0.282358201807402,"75-79"
"Jordan",0.28903059515348,0.0647659316192992,0.185001318395438,0.43726792556477,"75-79"
"Kazakhstan",0.245671773962138,0.0575919772003322,0.154178162657329,0.378122661519998,"75-79"
"Kenya",0.164059213914052,0.0391927243567393,0.0919650787077008,0.250327476900366,"75-79"
"Kiribati",0.330700755051294,0.0881680787371744,0.189513697228394,0.529679538164371,"75-79"
"Kuwait",0.321783275370239,0.0742013199104768,0.198730407203598,0.486516818889563,"75-79"
"Kyrgyzstan",0.219155221534017,0.0499656313355511,0.137758695691776,0.336835434152676,"75-79"
"Lao PDR",0.189804373200113,0.041192403215471,0.116391862600006,0.278579257093259,"75-79"
"Latvia",0.190916773767668,0.0471205754692379,0.107645202166755,0.297736776953781,"75-79"
"Lebanon",0.271941411168887,0.0608683332963233,0.17208253527348,0.408121215384147,"75-79"
"Lesotho",0.184800668496668,0.043929170588655,0.107764975727614,0.284375722676407,"75-79"
"Liberia",0.190421227646184,0.0416556849569797,0.116791602471975,0.285536927177655,"75-79"
"Libya",0.277003460960933,0.0619560093958269,0.177337229913754,0.418048426999863,"75-79"
"Lithuania",0.204746031548316,0.0499039105909625,0.122083579606258,0.316961343231509,"75-79"
"Luxembourg",0.179334366930942,0.0394413766172031,0.108092101822139,0.264853596301945,"75-79"
"Macedonia (TFYR)",0.187390529345462,0.0437893183975578,0.112130376496008,0.288955995588175,"75-79"
"Madagascar",0.17056723244868,0.0400717873473398,0.0988213038640982,0.256210063962738,"75-79"
"Malawi",0.175782243640445,0.0408910181003212,0.103385211463578,0.263664266658976,"75-79"
"Malaysia",0.235358641577037,0.0501637601445385,0.153521120236622,0.351333750306564,"75-79"
"Maldives",0.228605095160304,0.0555842234212443,0.138242480103982,0.35571989805597,"75-79"
"Mali",0.198061510876611,0.0468841843083043,0.117339924332339,0.302197531527356,"75-79"
"Malta",0.204158793280083,0.046861267607789,0.126170080090276,0.3098746047234,"75-79"
"Marshall Islands",0.327011422149339,0.084949283691452,0.191032519726878,0.524728292724608,"75-79"
"Mauritania",0.198267985646805,0.0467242609317327,0.118114843038214,0.302465751029118,"75-79"
"Mauritius",0.252119058628959,0.0563455496903073,0.16107436855656,0.38233169687406,"75-79"
"Mexico",0.230154682641728,0.0502295121119605,0.148368118372313,0.344118125087638,"75-79"
"Micronesia (Federated States of)",0.326283626874119,0.0832856207816465,0.194547414898899,0.514026117448347,"75-79"
"Moldova",0.190728647135702,0.0455188990056617,0.11201171007063,0.296522193096617,"75-79"
"Mongolia",0.243531019965115,0.0553200840001733,0.153796867629338,0.369006174196138,"75-79"
"Montenegro",0.186981713916166,0.0440103787073603,0.111045148070892,0.291272570680438,"75-79"
"Morocco",0.263413453795871,0.0578350895943723,0.1662554764123,0.397480216488,"75-79"
"Mozambique",0.173831443645145,0.0404630103391228,0.10232642186536,0.264225932398374,"75-79"
"Myanmar",0.179532904164548,0.039126823168433,0.109331021547844,0.26687600255931,"75-79"
"Namibia",0.184237094414484,0.042811364040925,0.106190966206832,0.280046336764233,"75-79"
"Nauru",0.406226352481641,0.109789823381438,0.221395774504601,0.649934819488161,"75-79"
"Nepal",0.236059429671371,0.0486551461761022,0.15510429201694,0.348731729276353,"75-79"
"Netherlands",0.155689376044078,0.0321529240682853,0.0960438168117156,0.224880475032887,"75-79"
"New Zealand",0.191663133459044,0.0397333801843408,0.120566714022061,0.279572993250289,"75-79"
"Nicaragua",0.206038808589959,0.0485325695947006,0.124333593553503,0.319259401952159,"75-79"
"Niger",0.16455593082338,0.0421326003849289,0.088528717521091,0.256740490720528,"75-79"
"Nigeria",0.170136132402899,0.0386936499313962,0.0988781428088583,0.251888812272379,"75-79"
"Niue",0.380857076979483,0.100147432140801,0.211192149822092,0.598100143478,"75-79"
"North Korea",0.160662646308579,0.0433379950589945,0.0809967729719574,0.254893788235572,"75-79"
"Norway",0.168597959838827,0.036098773025509,0.1018244775692,0.245871005265586,"75-79"
"Occupied Palestinian Territory",0.289910322819619,0.0656228479103813,0.181381570467765,0.434457393132145,"75-79"
"Oman",0.270793274352999,0.0595393665442949,0.174454221461863,0.40256877325274,"75-79"
"Pakistan",0.243840961789643,0.0527309550209107,0.156076378424036,0.365961599567424,"75-79"
"Palau",0.36151580789596,0.0935187882485645,0.207584126729691,0.569095075537832,"75-79"
"Panama",0.202528871160006,0.0452688573628442,0.124972773193098,0.306018912744667,"75-79"
"Papua New Guinea",0.273097805536518,0.0721204185426501,0.159637600750767,0.439891004169063,"75-79"
"Paraguay",0.193317689944252,0.0461389774591056,0.112227920708858,0.297640775345003,"75-79"
"Peru",0.175658030013672,0.0417362052322543,0.0992184802262924,0.261581504529643,"75-79"
"Philippines",0.177824013370616,0.0371557354568609,0.112085926979252,0.258535704493272,"75-79"
"Poland",0.201279795621049,0.0424966949601547,0.128946605926226,0.299118034894666,"75-79"
"Portugal",0.195351978691825,0.0440044686914271,0.120220354336292,0.295745056976811,"75-79"
"Puerto Rico",0.251541052645363,0.0612217269725356,0.154633608843653,0.39146120490207,"75-79"
"Qatar",0.311843553529383,0.0721425953960048,0.191768902981063,0.475075701864503,"75-79"
"Romania",0.182793185788739,0.042436216967426,0.10804525052567,0.277073881092229,"75-79"
"Russian Federation",0.184642699805958,0.0449922568008445,0.105140824182417,0.289318231022523,"75-79"
"Rwanda",0.138782595305806,0.0373969339475246,0.0715271565628965,0.219675792652612,"75-79"
"Saint Kitts and Nevis",0.24950981657238,0.0637619451907308,0.149144221299858,0.397554517957117,"75-79"
"Saint Lucia",0.263279242304337,0.0712541893028314,0.150333498830718,0.430954890427424,"75-79"
"Saint Vincent and the Grenadines",0.209551717692822,0.0498947947855402,0.12719189991537,0.325461842513995,"75-79"
"Samoa",0.347780526540153,0.0926735985511907,0.201207665232283,0.559011683384814,"75-79"
"Sao Tome and Principe",0.195734576867169,0.045504599952976,0.115255225759249,0.298131049963885,"75-79"
"Saudi Arabia",0.302420228493321,0.0680124710443337,0.190320623514195,0.454647379747353,"75-79"
"Senegal",0.186233763362977,0.0431227344510125,0.108173959350683,0.282676382911965,"75-79"
"Serbia",0.18347315024305,0.0428527459684689,0.108220405515971,0.28002631232707,"75-79"
"Seychelles",0.221695796432601,0.0498928248214139,0.140764985840923,0.337478998361138,"75-79"
"Sierra Leone",0.181496721100887,0.0416579453784778,0.105703031084103,0.271235537848021,"75-79"
"Singapore",0.211250634390402,0.0412653171266943,0.141092663111978,0.304164736723166,"75-79"
"Slovakia",0.197750085674405,0.0446311877335769,0.120399636897589,0.298498498697542,"75-79"
"Slovenia",0.184731093793735,0.0444128749805636,0.105897327617127,0.285406878835822,"75-79"
"Solomon Islands",0.247320332861438,0.0626870388962415,0.14488113219365,0.389301987149635,"75-79"
"Somalia",0.185466141890187,0.0432645791712982,0.109290327978281,0.280804524663296,"75-79"
"South Africa",0.211727517422638,0.048658928626585,0.129278124116756,0.319257573251534,"75-79"
"South Korea",0.213164542624772,0.0405788133280548,0.144894508893453,0.302074232501965,"75-79"
"Spain",0.207241179097896,0.0430861145026689,0.132127862605654,0.305758068739275,"75-79"
"Sri Lanka",0.181095719520917,0.041230542466359,0.108513173867671,0.274239460969225,"75-79"
"Sudan",0.196899597153587,0.0444629403878896,0.11969162520571,0.295956217543657,"75-79"
"Suriname",0.228851196405269,0.0541794726995098,0.13904587049618,0.356620083324269,"75-79"
"Swaziland",0.192276321106707,0.0442839062601842,0.116467142841929,0.28956970920985,"75-79"
"Sweden",0.164425491231474,0.0341077718861773,0.100261215786585,0.238458670165635,"75-79"
"Switzerland",0.157756987686723,0.0351824366155786,0.095476648371719,0.234273146947906,"75-79"
"Syrian Arab Republic",0.263157636887101,0.0582476816183667,0.167408571740328,0.396190487565644,"75-79"
"Taiwan",0.194632553208592,0.0442011374494825,0.11769275228706,0.289504883851002,"75-79"
"Tajikistan",0.223435255827615,0.0533608170254479,0.137512884036442,0.350013262334844,"75-79"
"Tanzania",0.164145326041631,0.0368467387011302,0.095376981603109,0.240823961312887,"75-79"
"Thailand",0.188012774638152,0.0404363750527187,0.117044479411642,0.278616686852841,"75-79"
"Timor-Leste",0.154068700738545,0.0359061717535232,0.0877644308507535,0.228712264605385,"75-79"
"Togo",0.183356197932758,0.0417336731296726,0.111577617859409,0.277990988326479,"75-79"
"Tokelau",0.378831052181378,0.103431905453863,0.211605373226648,0.608182002806191,"75-79"
"Tonga",0.338610636489655,0.0878569685685265,0.199443877903657,0.537122150003152,"75-79"
"Trinidad and Tobago",0.22393342274139,0.0601411589703497,0.127196551380176,0.367004868122338,"75-79"
"Tunisia",0.241772502340927,0.0511015234223069,0.15694376137551,0.360533068118319,"75-79"
"Turkey",0.252895529640326,0.0461614019044174,0.176410160250943,0.354617821211172,"75-79"
"Turkmenistan",0.247072929012591,0.0560522463798026,0.156791502977536,0.379138782848022,"75-79"
"Tuvalu",0.350363214066095,0.0905157925598933,0.203917701004675,0.558093462185239,"75-79"
"Uganda",0.141775609173098,0.0361537533414703,0.0764333444481603,0.217796846077177,"75-79"
"Ukraine",0.184379025204941,0.0457267069286604,0.103810711494625,0.287288756350825,"75-79"
"United Arab Emirates",0.275873714902847,0.0613524100324574,0.178099073278302,0.417239391466019,"75-79"
"United Kingdom",0.17346904872757,0.0287304053819056,0.121123095714498,0.235773882720605,"75-79"
"United States of America",0.203698431022832,0.0370599118885679,0.141341642754505,0.287614898324262,"75-79"
"Uruguay",0.207233126131142,0.0459032421086839,0.128003865966397,0.312660086547161,"75-79"
"Uzbekistan",0.22641738834426,0.0506221081964055,0.141812892690129,0.343157052747138,"75-79"
"Vanuatu",0.280821541401968,0.0721034607172425,0.166057111661137,0.447219757935788,"75-79"
"Venezuela",0.216749634481538,0.0466333476821422,0.137273639371256,0.320263828539332,"75-79"
"Viet Nam",0.157336787184531,0.0350071054181962,0.0932315341161355,0.2286791602956,"75-79"
"Yemen",0.248599055406354,0.0592106412560215,0.155020277723325,0.386798775754325,"75-79"
"Zambia",0.173025086205882,0.0392194512396905,0.102600081034263,0.257702347429922,"75-79"
"Zimbabwe",0.172506158736862,0.0419939932697399,0.0991857857958547,0.264252263859144,"75-79"
"Afghanistan",0.214463739549723,0.0544305845683695,0.126913735002271,0.346398032816365,"80-84"
"Albania",0.177451821428071,0.0455360051226323,0.098114643360186,0.281104444474098,"80-84"
"Algeria",0.225958523706981,0.0544164811244704,0.138047739485604,0.34823559637278,"80-84"
"American Samoa",0.348854424709867,0.113008043595174,0.167904814112655,0.608330376486023,"80-84"
"Andorra",0.181279215832138,0.0452657201592819,0.102882256023973,0.282675811315218,"80-84"
"Angola",0.185798098706276,0.0517641844605052,0.100750026942562,0.306436602583877,"80-84"
"Antigua and Barbuda",0.200420887798165,0.0557857546459633,0.110116477658949,0.331459676956134,"80-84"
"Argentina",0.197452561946426,0.0505284908225126,0.110138138474467,0.311868515273915,"80-84"
"Armenia",0.209859227523574,0.0541405203085716,0.122692819187396,0.334096691199947,"80-84"
"Australia",0.168217100322129,0.0354495613605831,0.104003633890364,0.244842463317147,"80-84"
"Austria",0.153972465013235,0.0384280888530863,0.0866974682252875,0.237496017733256,"80-84"
"Azerbaijan",0.215209125727756,0.0560013376517068,0.124988032340273,0.343947771041932,"80-84"
"Bahamas",0.210260031782203,0.0560034362470096,0.119753336948137,0.340370401318556,"80-84"
"Bahrain",0.21824575698504,0.0546763813545453,0.129303804921101,0.344315729138432,"80-84"
"Bangladesh",0.198039942922376,0.0474132214989631,0.119450285568164,0.307120876889724,"80-84"
"Barbados",0.207928046096484,0.053177681428412,0.121626590465549,0.330307589166681,"80-84"
"Belarus",0.181174652538949,0.0476912280798533,0.0979681294619613,0.292191835146608,"80-84"
"Belgium",0.149715112077597,0.0367642292271967,0.0839366672103917,0.227843095145265,"80-84"
"Belize",0.195519557635413,0.0503728461121739,0.111824072847728,0.310681837099988,"80-84"
"Benin",0.17426192603281,0.0440102067529636,0.0973545260432547,0.273063341373053,"80-84"
"Bermuda",0.236521628092062,0.0673416742187557,0.131851313975131,0.390074597066186,"80-84"
"Bhutan",0.216654587120262,0.0533056571460052,0.126714023741133,0.335898124659428,"80-84"
"Bolivia",0.168028545596212,0.0465156378520003,0.0851103908745096,0.271695689990844,"80-84"
"Bosnia and Herzegovina",0.187807074875806,0.0458816240794336,0.113004054026464,0.294758096444854,"80-84"
"Botswana",0.17805527628798,0.0449614000562491,0.0994268632314145,0.276490006591966,"80-84"
"Brazil",0.179135761337239,0.0417771887474791,0.107221016331215,0.273014290995551,"80-84"
"Brunei Darussalam",0.19194664432822,0.0499530944259576,0.109788407577277,0.306931835360268,"80-84"
"Bulgaria",0.185966488132685,0.0474162425362037,0.106382516672343,0.294649837002426,"80-84"
"Burkina Faso",0.17437936969442,0.0440727521296265,0.0977743763083966,0.269951983155142,"80-84"
"Burundi",0.138142271320216,0.0410767001226028,0.0648728022515998,0.223931783994834,"80-84"
"Cabo Verde",0.190795964579022,0.049175079141028,0.105596404638401,0.298853572231307,"80-84"
"Cambodia",0.177075631614081,0.0442500650423074,0.100397613701971,0.275720967936473,"80-84"
"Cameroon",0.156565310527807,0.040506171927375,0.0841404293382282,0.245608659436483,"80-84"
"Canada",0.16248641423512,0.0404794348876297,0.0900579111593343,0.253149480989071,"80-84"
"Central African Republic",0.17997375739627,0.0506122353169541,0.0949869994235111,0.298156021528653,"80-84"
"Chad",0.180251651455957,0.0463690929130226,0.0995313082854986,0.286367635321878,"80-84"
"Chile",0.206650941884403,0.0495323980437531,0.123472867629609,0.320737900395251,"80-84"
"China",0.195731243353029,0.0419193796192015,0.125860478661027,0.292806687322516,"80-84"
